Token,Item Name,Description,Category,SKU,Variation Name,Price,Option Name 1,Option Value 1,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity r a u l Retail,New Quantity r a u l Retail,Stock Alert Enabled r a u l Retail,Stock Alert Count r a u l Retail,Tax - NY Sales Tax (8.875%)
DTLYBZ2U2RIZGJK464J7UXZ4,Spider Plant,,Plant,,Regular,100.00,,,,,,9995,,,,Y
EL2457SYYV5GLKFJAXZAFC44,Spiral Goblet,Glassware Blue/Clear 8.75 H x 3 W,Glassware,,Regular,12.00,,,,,,10,,,,Y
SJD564AQ4XAFBEQQXNIEDEZI,Spiral Pitcher,Glassware Blue/Clear 9.5 H x 4.5 W x 8 L,Glassware,,Regular,24.00,,,,,,6,,,,Y
RKBC3CCKXY3SVTUFQXVJAHYB,Spiral Shot Glass,Glassware Blue/Clear 3.75 H x 1.5 W,Glassware,,Regular,6.00,,,,,,4,,,,Y
WKMGJKJMVDVLYA5UGAXYM4WC,Spiral Votive,Glass Votive Blue/Clear 2.5 H x 2.25 W,Votives,,Regular,8.00,,,,,,4,,,,Y
VMHMPFSE4ANYBRABCODWEQTT,Spiral Wine Glass,Glassware Blue/Clear 7.25 H x 3.5 W,Glassware,,Regular,10.00,,,,,,8,,,,Y
GWBYMDBV2EKPYH3PLLLGREXK,Spring Bud Footed Vase Large,Ceramic Footed Vase Green 6 H x 5.75 W,"Vases, Footed",,Regular,28.00,,,,,,17,,,,Y
GKCRKO5PHDN6AGUQ26OQ3FCR,Spring Bud Footed Vase Small,Ceramic Footed Vase Green 5.75 H x 5.75 W,"Vases, Footed",,Regular,26.00,,,,,,8,,,,Y
CWHP2XER4VG6VGO56LAUOBQ2,Square Cut Votive,"Small Clear Grey Glass Tealight 3.5""H x 3""W
Medium Clear Grey Glass Tealight 5""H x 4""W",Votives,,Small,15.00,,,,,,22,,,,Y
HE2D6PJITQUHMYR65KGXYZJV,Square Cut Votive,,Votives,,Medium,32.00,,,,,,6,,,,Y
I5DMCA2AMD43Z3NWZVF53IVV,Square Dining Table,Square Dining Table,Tables,,Regular,750.00,,,,,,1,,,,Y
QROY5XXYISCUNBNU7PCDMDBA,Square Footed Cashpot,Metal Cashpot Silver 4 H x 4 W,Cashpots,,Regular,12.00,,,,,,4,,,,Y
DAYNLBD6UP3SJD2U24KD3JK3,Square Hanging Bud Vase Large,lass Hanging Bud Vase 4 H x 4 W,"Bud Vase, Hanging",,Regular,variable,,,4.00,,,67,,,,Y
SE6U4227KDQUSG6JVC5C53JM,Square Hanging Bud Vase Small,Glass Hanging Bud Vase 2.75 H x 2.5 W,"Bud Vase, Hanging",,Regular,variable,,,3.00,,,71,,,,Y
3DLIQQB6XQURQJC5MSCBWIEU,Square Lantern Large,Metal Lantern Silver 20.5 H x 7.5 W,Lanterns,,Regular,variable,,,60.00,,,,,,,Y
OFUMW76ZZVMJSD7MSBKP44FN,Square Lantern Medium,Metal Lantern Silver 16 H x 6.25 W,Lanterns,,Regular,variable,,,45.00,,,,,,,Y
AIF4G7HJXH3MNPWBZNQJKTR2,Square Lantern Small,Metal Lantern Silver 12.5 H x 5 W,Lanterns,,Regular,variable,,,30.00,,,,,,,Y
QTBXTV6KG4ETSAZB63OAAI24,Starfish Candle,,Candlelight,,Large,20.00,,,,,,4,,,,Y
G6KWRXXNURLLPHBFAX6LGFUV,Starfish Candle,,Candlelight,,Small,15.00,,,,,,3,,,,Y
WBYTFPD3ENLMVC3HIHNOH25S,Statice,,Floral,,Purple,3.00,,,,,,9978,,,,Y
O73GS7W46X756RJD5N56673N,Statice,,Floral,,Pink,3.00,,,,,,9995,,,,Y
AZTJT2DG2SMEVOSQML5AWIAH,Studded Candle Holder,Metal Candle Holder Bronze  5 H x 5 W,Candle Holders,,Regular,19.00,,,,,,1,,,,Y
IGB74YDVWWGSYR2DOLP5LOXE,Studded Letter Opener,Metal/Wood Desk Accessory,Stationary,,Regular,54.00,,,,,,2,,,,Y
FDUF7MSW5LT7KIX5WEOJGID6,Studded Magnifying Glass,Glass/Wood Desk Accessory,Stationary,,Regular,44.00,,,,,,2,,,,Y
I5Z2BEW5JNC65FHU6FJ72GG6,Succulent - Clay Pot,,Plant,,Small,25.00,,,,,,9988,,,,Y
2LZLJUPSYZD5JJZY3Y36G5LP,Succulent - Clay Pot,,Plant,,Medium,35.00,,,,,,9990,,,,Y
GKQELVXAYCTOP6S7NSCL73BT,Succulent - Clay Pot,,Plant,,Large,45.00,,,,,,9996,,,,Y
CI6EBLCWTXQVRNRMKUMAX5ZQ,Succulent Air Plant,,Plant,,Small,7.00,,,,,,9997,,,,Y
SM5FJ66WU2TJW4SDVEBLJJMC,Succulent Air Plant,,Plant,,Large,14.00,,,,,,9996,,,,Y
COZ7JGE6T6YWDHMLLSZMUWVH,Succulent Arrangement - Cement Pot,,Plant,,Small,40.00,,,,,,9997,,,,Y
HQI4AAB7KICS5TANE4DYX7XN,Succulent Arrangement - Cement Pot,,Plant,,Medium,60.00,,,,,,9996,,,,Y
675KCYS7MDMNISIONYC5PMN2,Succulent Arrangement - Cement Pot,,Plant,,Large,80.00,,,,,,9998,,,,Y
WCENCLENPFOUU3PC4RC5L2ZE,Succulent Vase Large,Ceramic Vase Blue 5.5 H x 5.5 W,Vases,,Regular,26.00,,,14.00,,,28,,,,Y
NSYYDZ7BCGEAYMOBFUBWMI42,Succulent Vase Small,Ceramic Vase Blue 3.5 H x 3.5 W,Vases,,Regular,19.00,,,10.00,,,33,,,,Y
WNZSOLKEPHBR6AQ6ZN7XB2HM,Sun Vase,"Mercury Glass Vase Gold Short 5 H x 5 W
Mercury Glass Vase Gold Tall 6.25 H x 4 W
Mercury Glass Vase Gold Small 6.25 H x 4 W",Vases,,Short,8.00,,,,,,46,,,,Y
QPHFIJVDRYAV4U474QIH6B6L,Sun Vase,,Vases,,Tall,8.00,,,,,,,,,,Y
ZEQCRFKHPK6LPFN3Y3HRMUPP,Sun Vase,,Vases,,Large,30.00,,,,,,,,,,Y
SY3UZ3KTO3M3VFSZCJGOEHB7,Sunburst Mirror,,Mirrors,,Small,1800.00,,,,,,1,,,,Y
DZK7VF6WNDFYZSUK3D2ELHMS,Sunburst Mirror,,Mirrors,,Medium,2000.00,,,,,,1,,,,Y
LMD5DVXBCXMOTD27PPX2TCPK,Sunburst Mirror,,Mirrors,,Large,2200.00,,,,,,1,,,,Y
M7L4LFIF42SMTI4KE3CASKAS,Sunburst Mirror Large,Metal/Glass Mirror Gold 39 H x 30 W,Mirrors,,Regular,275.00,,,,,,1,,,,Y
46QJIOB7F4IM6XANSXAGKSMQ,Sunburst Mirror Medium,Metal/Glass Mirror Gold 32 H x 27 W,Mirrors,,Regular,275.00,,,,,,2,,,,Y
OFW6KB67RTU4D6BJ4UBYST7O,Sunburst Mirror Small,Metal/Glass Mirror Gold 27 H x 27 W,Mirrors,,Regular,275.00,,,,,,3,,,,Y
XR54JEW4LP667QND4R47CG2T,Sunflower,,Floral,,Yellow,5.00,,,,,,9863,,,,Y
ZDAAZMCYMZEKDTSQMKNNLURS,Sunflower,,Floral,,Brown,5.00,,,,,,9994,,,,Y
3SSYGEXEML3QXSDCV3SO4LLF,Superman,,Statues,,Regular,variable,,,,,,,,,,Y
CJX4P3BYY6AW2IGT6FXDUJFT,Sweet Peas,,Floral,,White,2.50,,,,,,9950,,,,Y
LGT3BKTT6O3OQ2G6GWHEFI3I,Sweet Peas,,Floral,,Light Purple,2.50,,,,,,9804,,,,Y
OV4RZEFVG3W3MFY6VS4W4EVD,Sweet Peas,,Floral,,Dark Purple,2.50,,,,,,9548,,,,Y
CJCKROXV3JJ3VIVUUFQBJWTE,Sweet Peas,,Floral,,Light Pink,2.50,,,,,,9817,,,,Y
UXXP27OJPNL6A2RTHK4222HS,Sweet Peas,,Floral,,Bright Pink,2.50,,,,,,9973,,,,Y
5BZGO7UV4227L52OS4BFBFTC,Table Decor,,Tabletop,,Regular,1080.00,,,,,,,,,,Y
FXBEKMKSKTCV5RCXLDET6WRT,Tall Basket Planter,,Cashpots,,Regular,40.00,,,,,,1,,,,Y
MTCIK6MBW4SGV5I2VGEGE5WL,Tall Beton Pot,"Large White Pot 29.5""H x 29.5""W
Medium White Pot 26""H x 26""W
Small White Pot 22""H x 22""W
Extra Small White Pot 18""H x 18""W",Cashpots,,Large,300.00,,,,,,1,,,,Y
QN45JHLIT5LJ4LESAFQA5VRN,Tall Beton Pot,,Cashpots,,Medium,180.00,,,,,,2,,,,Y
F6FF7XLLODORMNLR76ZRSFAS,Tall Beton Pot,,Cashpots,,Small,110.00,,,,,,2,,,,Y
TMMOMOVTE4IK3QP65YU3CQFN,Tall Beton Pot,,Cashpots,,Extra Small,65.00,,,,,,2,,,,Y
BY7DY4SAJNVFETLTUVJODEUM,Tall Cylinder Vase,"Large Clear Glass Vase 31.5""H x 8""W
Small Clear Glass Vase 20""H x 10""W",Vases,,Large,78.00,,,,,,4,,,,Y
SPWVRTPISRESFTT2AIINDLA2,Tall Cylinder Vase,,Vases,,Small,62.00,,,,,,5,,,,Y
5T6MY4DTUPXJVQVQ6X2GD6JR,Tall Fish Bowl,,Vases,,Regular,15.00,,,,,,4,,,,Y
WARPHGLQHOPNP3GS5ECQ6WJA,Tall Footed Vase,"Glass Vase Clear
10.5 H x 3.5 W","Vases, Footed",,,26.00,,,,,,-4,,,,Y
3JSE77QD766TQEQGWXTOYE4R,Tall Square Vase,Glass Vase Clear 12 H x 4 W,Vases,,Regular,35.00,,,15.00,,,49,,,,Y
PIJV5TPX353IAATSCMWBPVGK,Tapered Clear Glass Cylinder,,Hurricanes,,Regular,85.00,,,,,,,,,,Y
IUN7AUYKFGIMNTZGQKKWLFQX,Tapered Glass Large,Glass Vase Clear 11.75 H x 4.25 W,Vases,,Regular,46.00,,,,,,,,,,Y
K7XT6FALQVQ3CES4E7Z7WVVB,Tapered Glass Small,Glass Vase Clear 10 H x 2.5 W,Vases,,Regular,35.00,,,,,,,,,,Y
MSOZRUIHZVR7PIWSBCTGHAJY,Tapered Mercury Vase,Glass Votive Gold 6 H x 5.75 W,Vases,,Regular,30.00,,,,,,85,,,,Y
FMXGBFQ5OP6ZEBTQNOBJ2JFG,Tapered Prism Bud Vase,Crystal Bud Vase Clear 4.5 H x 2.5 W,Bud Vases,,Regular,29.00,,,,,,0,,,,Y
XJSTSUBAQ6CJRCDOFINA4AJT,Tapered Vase,"Clear Glass Vase 27.5""H x 9""W",Vases,,Regular,72.00,,,,,,-1,,,,Y
ZJQMB4L4MT4M4645O2LDRNGJ,Tapered Vase Silver Mirror,Mirror Votive Silver 4 H x 4 W,Vases,,Regular,30.00,,,,,,84,,,,Y
AQM33VAAQ54HYK4AMQEYV3UY,Tapestry Linen Chair,"Wooden Small Chair 41"" x 39"" x 53""",Chairs,,Regular,485.00,,,,,,2,,,,Y
ZPNMBXIRPEAKLBDQFD7E2CH7,Teak Bench,Wood Bench Tan 18 H x 15.75 W x 90.5 L,Benches,,Regular,145.00,,,,,,4,,,,Y
G7YJA4XB7IJUGYLVZ6RRAZKH,Teak Stool,Wood Seat Tan 18 H x 17.5 W,Stools,,Regular,52.00,,,,,,21,,,,Y
VJO3HNX4EEXMQ77SCRL5YSEM,Teak Tray,,Trays,,Small,200.00,,,200.00,Made Goods,,,,,,Y
C62ARXDA2WUEPL4HG7SU3GHJ,Teak Tray,,Trays,,Large,300.00,,,200.00,Made Goods,,,,,,Y
2QZUBWSTTYL6HEOAW2H7G5MW,Teardrop Bud Vase,Crystal Bud Vase Clear,Bud Vases,,Large,24.00,,,,,,0,,,,Y
YZK3LB65RQDEKQBOGWRXXMUQ,Teardrop Bud Vase,,Bud Vases,,Small,22.00,,,,,,,,,,Y
ST6KI347FYTR4LIT6RWFA72L,Teardrop Candle Holder,Glass Candle Holder Clear 6.5 H x 2.5 W,Candle Holders,,Large,22.00,,,,,,1,,,,Y
RZ2WYBE5X3MBIYXL6UUSHFGF,Teardrop Candle Holder,,Candle Holders,,Small,20.00,,,,,,0,,,,Y
RRRN2IYPZXWDBWGICJC6HHEV,Teardrop Hanging Bud Vase,Glass Hanging Bud Vase Clear 5.75 H x 0.75 W,"Bud Vase, Hanging",,Regular,4.00,,,,,,8,,,,Y
4PJVFDR5B4CIXIIHTBLOHNZ2,Technicolor Goblet,Glassware Multi 8 H x 4 W,Glassware,,Regular,12.00,,,,,,73,,,,Y
42WGLPNEVMAUJS3EHE7N5CI6,Technicolor Wine Glass,Glassware Multi 8 H x 3.5 W,Glassware,,Regular,12.00,,,,,,-2,,,,Y
KF6P7ZF3UOF4JTKUU4D3GOEH,Ten Arm Chandelier,Metal Chandelier White 40 H x 36 W,Chandeliers,,Regular,450.00,,,,,,24,,,,Y
ETNFYTNQWXKHLC47WIE3FSOT,Terra Cotta Handmade Grey,"4"" w by 4"" h ",Cashpots,,Regular,4.50,,,,,,,,,,Y
O7ZCOI6JDCMFD5SZRCSBCSKA,Terra Cotta Handmade Saucer,,Cashpots,,Small,4.25,,,,,,,,,,Y
CY5HYYH46VL5VMQZ32IXPG5K,Terra Cotta Handmade Saucer,,Cashpots,,Medium,6.00,,,,,,-5,,,,Y
YYBVSWIXSQDBCMYCCK4CPRA6,Terra Cotta Handmade Saucer,,Cashpots,,Large,8.00,,,,,,,,,,Y
NIJMYDU7KBL347NW3W7VVY7I,Terra Cotta Handmade Saucer,,Cashpots,,X Large,variable,,,55.00,,,,,,,Y
SBGHWOX7CDWGFPB5HFRC6UZS,Terra Cotta Pot,"medium- 10"" by 9""",Cashpots,,Regular,12.00,,,12.00,,,,,,,Y
FVNNA74E6Q5HDIWCZ2T3XREY,Terra Cotta Saucer,,Saucers,,Small,2.25,,,,,,,,,,Y
X3EUSSWJ7EBIDNND55NGJ5EW,Terra Cotta Saucer,,Saucers,,Medium,3.25,,,,,,,,,,Y
AJGHXZJCPJ25C7BH7HDN5DII,Terra Cotta Saucer,,Saucers,,Large,4.25,,,,,,,,,,Y
ALKDXSR4BZIVIDKX7FNA76BM,Terra Cotta Saucer,,Saucers,,X Large,12.00,,,,,,,,,,Y
XSKR2V5EOTZPLVABHPZPCFFO,Terra Cotta Saucer,,Saucers,,XX Large,12.00,,,,,,,,,,Y
APO4TEF4WZXGYN2MD2F3VGVZ,Terra Cotta Square Pot,"6"" h by 5"" w",Cashpots,,Regular,5.50,,,,,,,,,,Y
WCM5YPQS2TMVJKW364ZYP6X2,Terracotta Pots Handmade,"Small 3.5"" w by 3.5"" h
Medium 5"" w by 6"" h
Large 8""w 6.5""h",Cashpots,,Small,3.50,,,,,,,,,,Y
GMCKTQXM5KHO2DOWGPMI3OGB,Terracotta Pots Handmade,,Cashpots,,Medium,5.50,,,,,,,,,,Y
IGVWZIRBEN5RFIGKMLBWDQ52,Terracotta Pots Handmade,,Cashpots,,Large,12.00,,,,,,,,,,Y
E4VLYAK3OTEBA4D5NCU2LBT7,Textured Silver Bowl Large,Metal Bowl Silver 5.25 H x 6 W x 14.5 L,Bowls,,Regular,39.00,,,,,,49,,,,Y
RQ2AZ2OPBBEQLQSOR2WOSNTZ,Textured Silver Bowl Long,Metal Bowl Silver 1.5 H x 4 W x 23 L,Bowls,,Regular,50.00,,,,,,53,,,,Y
FHUCOSSYUI73J2OGF525Z67D,Textured Silver Bowl Small,Metal Bowl Silver 4 H x 4.25 W x 11 L,Bowls,,Regular,30.00,,,,,,17,,,,Y
5ZTZJX22NAAJCFKKCXEKL6AH,Textured Silver Vase,Glass Vase Silver 7.5 H x 6 W,Vases,,Regular,25.00,,,,,,13,,,,Y
OHGOQP5XZE4GWZYVN7KNGYH5,Textured White Vase,Ceramic Vase Off White 35.25 H x 12.5 W,Vases,,Regular,variable,,,139.00,,,1,,,,Y
WRZOPXQ7RCWTMGW27ZXBDRLW,Thistle,,Floral,,Green,3.00,,,,,,9985,,,,Y
CGVDU5S7NVYMUEG4ID3R6UNF,Thistle,,Floral,,Blue,3.00,,,,,,9952,,,,Y
GNTDRGYMQFEYXJFMULYPFCNF,Thread,,,,Regular,2.00,,,,,,,,,,Y
CSOL22QBR3OMNVOC6FBE4O3C,Topaz Goblet,Glassware Blue 7.5 H x 4 W,Glassware,,Regular,12.00,,,,,,8,,,,Y
WJO4WRGYSYRXGVGPONVVKZX3,Tortoise Silver Alarm Clock,,Clocks,FR5600,Regular,55.00,,,,,,2,,,,Y
B4QSZCD3CM65W3OAJZQ6F4BQ,Tortoise Silver Box,,Boxes,BX1001,"4""Sq",88.00,,,,,,1,,,,Y
OGFY4LETYEVMDF6ZQ5T66NJD,Tortoise Silver Frames,,Frames,FR0490,5x7,70.00,,,,,,1,,,,Y
3O7TV5QZLQXVPA4O36IMO2DT,Toscana Midnight Alarm Clock Square,,Clocks,FR1008,Regular,55.00,,,,,,3,,,,Y
VYTS3XSXR4L23RVQM4DGFVR3,Toscana Midnight Frames,,Frames,FR1722,4x6,65.00,,,,,,3,,,,Y
AQLVFQ7GUM4YCTN2LQMKACQC,Toscana Midnight Frames,,Frames,FR1721,5x7,76.00,,,,,,3,,,,Y
E54J5HA7LVTSUMQOVVSGJV4P,Toscana Midnight Frames,,Frames,FR1720,8x10,86.00,,,,,,3,,,,Y
UYHWBNPL6DAQ5BWZRHUGPRCW,Tropical Lantern,,Lanterns,,Large,210.00,,,,,,0,,,,Y
IU5RD2Y4EJV7C3Y5ALEDWGV2,Tropical Lantern,,Lanterns,,Medium,198.00,,,,,,,,,,Y
IQ54RMPJX4HOSBORBQ2ACUEW,Tropical Lantern,,Lanterns,,Small,198.00,,,,,,,,,,Y
S4JQR4M3FTJU4Q6KV2S4KYYY,Trumpet Footed Vase,Metal Footed Vase Silver 14.5 H x 13.5 W,"Vases, Footed",,Regular,variable,,,27.99,,,2,,,,N
SIBS4OUQ3QGTFR5PGF3MCMVY,Trumpet Urn,Large Metal Urn Bronze 40 H x 19 W,Urns,,Large,149.00,,,,,,,,,,Y
JYLZCZJEOZIG7LRLKTVUOWRC,Trumpet Urn,,Urns,,Small,137.00,,,,,,,,,,Y
SXGWH4RN73C5TYQRTL425F44,Trumpet Vase,Metal Vase Silver 9.75 H x 9.5 W,Vases,,Regular,variable,,,12.00,,,,,,,N
6RC4RHYSXZMQJ5EKUYZVEO4Q,Tube Rose,,Floral,,White,3.00,,,,,,9981,,,,Y
4LZEK6KHAIAR3JIWTQ6DA6FE,Tube Rose,,Floral,,Pink,3.00,,,,,,10000,,,,Y
PQADMWBMCFDJZ2I6IJG2JKUX,Tube Rose,,Floral,,Yellow,3.00,,,,,,10000,,,,Y
NRJFG4OQZZ5OQ4VYU36DGYXC,Tube Rose,,Floral,,Purple,3.00,,,,,,9994,,,,Y
SWSNLTWSAJRQ5NCZB3FIB4LB,Tudor Candlestick,Wood Candlestick Brown/Black 25 H x 4.25 W,Candlesticks,,King,57.00,,,,,,12,,,,Y
YBKDJBQPDLKKIOEZV6BPLP7F,Tudor Candlestick,,Candlesticks,,Queen,42.00,,,,,,1,,,,Y
Y7TWWA47LEHGX7A7VVRBNLJC,Tudor Candlestick,,Candlesticks,,Prince,29.00,,,,,,,,,,Y
C4GEMS3QGDS2DLW2E6Q4L4EZ,Tudor Candlestick,,Candlesticks,,Knight,35.00,,,,,,,,,,Y
WCH3EU5TNGMTVD7SVLG3EM7E,Tulip,,Floral,,Red,3.00,,,,,,9974,,,,Y
XG5CNRN7GHLWXKLUNZ6BAAYY,Tulip,,Floral,,White,3.00,,,,,,9935,,,,Y
OO3KGMQ6DK5X7KO5WTPC2FXB,Tulip,,Floral,,Orange,3.00,,,,,,9950,,,,Y
D7WNVCHHLT6FIZKFYTBDDZ7N,Tulip,,Floral,,Yellow,3.00,,,,,,9963,,,,Y
2VGWDLT72BZ7D2DN6NWPPCUN,Tulip,,Floral,,Pink,3.00,,,,,,9969,,,,Y
L35KKBTFDZAVMYKYMFSIY3O6,Tulip,,Floral,,Purple,3.00,,,,,,9957,,,,Y
K3K7IB7J5N4QK2KNIV36CJJE,Tulip,,Floral,,Rainbow,3.00,,,,,,10000,,,,Y
3LOIXWYIEWQMCIFBATAJYLBM,Tulip,,Floral,,Fringe,4.00,,,,,,9902,,,,Y
PG7BZJVU6MWBRPVF5JTTOZ3S,Tulip,,Floral,,Parrot,4.00,,,,,,9971,,,,Y
PZPLZ6OBNVXZMXSQH2DK34Z7,Tulip,,Floral,,Lettuce,4.00,,,,,,9961,,,,Y
HUHW3F7B53AHZ623WMR4VHJP,Tulip,,Floral,,Special,4.00,,,,,,,,,,Y
5PFYN7EPBFPUENA6WUKPOCFD,Tulip Decorative Plate,Ceramic Wall Art Floral/Gold 11 W x 11 L,Dinnerware,,Regular,14.00,,,,,,15,,,,Y
BJ5XPPAESGZMQGQKO276I5CS,Turquoise Vase,"Large Ceramic Vase Blue 6 H x 2.5 W
Small Ceramic Vase Blue 5 H x 2 W",Vases,,Large,29.00,,,,,,11,,,,Y
3JTCPTNSO73NVAPBM37VEJYR,Turquoise Vase,,Vases,,Small,26.00,,,,,,1,,,,Y
BIKILYKFTBJZREEFJFAD5PDT,Tyler Square Basket,"White-wash Square Basket with Handle 21"" W x 18"" D x 18"" H",Baskets,,Regular,90.00,,,,,,,,,,Y
5NVJ52NIIAVBH6CKBUP3ZUJP,Tyler Tray,White-wash tray,,,Regular,64.00,,,,,,,,,,Y
QGFZ22EWNECEIHNRPPUJOHYF,Umbria Cashpot,Metal Cashpot Silver 10 H x 10 W,Cashpots,,Regular,15.00,,,,,,0,,,,Y
ZEJUIEP445WDDEKT2M544QSM,Vela Silver Bowl,Metal Footed Bowl Silver 4 H x 6 W,"Bowls, Footed",,Regular,variable,,,6.00,,,,,,,Y
YCBA2MDQLATVTQFRT7CVHSYL,Veronica,,Floral,,Pink,2.00,,,,,,9988,,,,Y
IVLKND6L6N7USTW2BLAYERMN,Veronica,,Floral,,Purple,2.00,,,,,,10000,,,,Y
2GPAVRQ5VNUVJFDGZZIDRJYL,Veronica,,Floral,,White,2.00,,,,,,9982,,,,Y
VQP7ZKYDY2EK77QJDX7RM6X4,Vester Palm Pot,"Green Cement Pot 5""H x 6""W",Cashpots,,Regular,16.00,,,,,,1,,,,Y
ZPPAS7VMLHZH5CB7TJZEHYLS,Vicky Glass Footed Vase,"Large Clear Glass Footed Vase 9""H x 5""W
Medium Clear Glass Footed Vase 8""H x 5""W
Small Clear Glass Footed Vase 6""H x 4""W","Vases, Footed",,Large,12.50,,,,,,30,,,,Y
7CIRXTGKVITU3P6TTKMYVPUZ,Vicky Glass Footed Vase,,"Vases, Footed",,Medium,10.00,,,,,,29,,,,Y
LSD4EXV4EG5TAU2P6Q7BV55L,Vicky Glass Footed Vase,,"Vases, Footed",,Small,8.50,,,,,,32,,,,Y
RWFZSJQZF4AVAV5AFLXJIHJP,Victor Tumbler Glass,3.5” W x 4.5” H,Dinnerware,,Grey,9.00,,,,,,12,,,,Y
HZYFJ3HBSTS4LUWPPVO7NSJV,Victor Tumbler Glass,,Dinnerware,,Teal,9.00,,,,,,0,,,,Y
FTNMMB6QAMIAUWR7XPY54MS3,Victor Tumbler Glass,,Dinnerware,,Brown,9.00,,,,,,10,,,,Y
VH2Y62BBYUNPVNJCATC37SZ2,Victor Wine Glass,3.5” W x 6” H,Dinnerware,,Grey,13.00,,,,,,12,,,,Y
YZV22EC774ECXTXPHODYOLZK,Victor Wine Glass,,Dinnerware,,Teal,13.00,,,,,,12,,,,Y
XSZH2NYIYLD65CIWOYAS54MM,Victor Wine Glass,,Dinnerware,,Brown,13.00,,,,,,12,,,,Y
T5S55JFYQ5TN2U3OD5BYHEER,Victorian Cashpot Terra Cotta,"Large Terra Cotta Cashpot Moss 4.5 H x 4.25 W
Medium Terra Cotta Cashpot Moss 3.5 H x 3 W
Small Terra Cotta Cashpot Moss 3 H x 2.5 W",Cashpots,,Large,16.00,,,,,,-5,,,,Y
IGYYEE54MTLQ6ECMONEKITVQ,Victorian Cashpot Terra Cotta,,Cashpots,,Medium,10.00,,,,,,2,,,,Y
5NBXUJYUMLZTTNI6PPDBJTF3,Victorian Cashpot Terra Cotta,,Cashpots,,Small,3.00,,,,,,9,,,,Y
UGEYRDHCY3TM4P577WR5P3ID,Village Cashpot,Small Ceramic Cashpot Blue/White 8 H x 8 W,Cashpots,,Regular,39.00,,,,,,9,,,,Y
OQ3E24SFJAIYCK72O5ZQMIE4,Village Oversize Cashpot,,Cashpots,,Regular,180.00,,,,,,2,,,,Y
4EK36RLL3IU5FVVOGGFJFRTJ,Wall Candle Holder,,Candle Holders,,Small,45.00,,,7.92,Werner Voß,,,,,,Y
24G6E5KV67M3GCZ6YZEJYO7C,Wall Candle Holder,,Candle Holders,,Large,60.00,,,9.69,Werner Voß,,,,,,Y
7Q6N7UI3P2YPB6L5MIQQSX33,Walnut Cashpot,Ceramic Cashpot Brown 16 H x 15.5 W,Cashpots,,Regular,50.00,,,,,,9,,,,Y
HSY2C7V2K7HRL7T3NKNPQRCH,Waltz Footed Vase,"Large Glass Footed Vase Clear 15.25 H x 9.5 W
Small Glass Footed Vase Clear 15 H x 9.5 W","Vases, Footed",,Large,32.00,,,,,,,,,,Y
GTHOKPQYIO5UXKZYKWZATR73,Waltz Footed Vase,,"Vases, Footed",,Small,30.00,,,,,,,,,,Y
NDFOJNZDJXQFTLRVL7S6IXPB,Wave and Floral Planter,"Decorative Planter 4""H x 9""W",Cashpots,,Regular,100.00,,,,,,,,,,Y
CEKRS34ROTCRBROT5SULVNNR,Wavelet Vase,Glass Vase Clear,Vases,,Small,15.00,,,,,,,,,,Y
7BIUABA73BLY7FMRWPY7MSQM,Wavelet Vase,,Vases,,Large,20.00,,,,,,,,,,Y
ELSZZQXJ2572HUZ4YAVKGVZR,Wax Flower,,Floral,,White,3.00,,,,,,9950,,,,Y
CG6NPYHOUEGCVIKJLOE5Z2AC,Wax Flower,,Floral,,Pink,3.00,,,,,,9923,,,,Y
DN5QGDVT56BWBHRHDDLA7GT5,Wax Flower,,Floral,,Yellow,3.00,,,,,,9995,,,,Y
GILSW3BBUZWTHWJ5FKBI55DX,Werner Basket,Wicker Basket Tan 17 H x 19 W,Baskets,,Regular,186.00,,,,,,,,,,Y
32SEFRGBBJTEEM7FPK3LFAKO,White Bone Box,"Large Bone Box 5""H x 13""W
Small Bone Box 4""H x 11""W",Boxes,,Large,156.00,,,,,,5,,,,Y
RQ4JKAEOT63N3CNV6PCWSSAW,White Bone Box,,Boxes,,Small,75.00,,,,,,4,,,,Y
LXEN5MXOQNA4POAZN6TOT3AW,White Bone Frames,Bone Frame,Frames,,8 x 10,85.00,,,,,,3,,,,Y
SETQWVTW3AYICK5YTGFEEOTN,White Bone Frames,,Frames,,5 x 7,65.00,,,,,,0,,,,Y
3ZWEY7FBXMT3HOWUNBNE6TE2,White Bone Frames,,Frames,,4x6,45.00,,,,,,4,,,,Y
2KGDHOWQSZSJD7MZGXHLRGQS,White Gloss Vase,Small Round Gloss Vase,Vases,,Regular,15.00,,,,,,,,,,Y
3E4W75EWOSQKYKTOQUU2LOZV,White Gold Box,,Boxes,,"3""R",33.00,,,,,,0,,,,Y
UCIXFWXV7XOWQCUW4X7ARK3Y,White Gold Box,,Boxes,,4x9,78.00,,,,,,1,,,,Y
FMOPEMYLDAY4XAX2BAXZCWX4,White Gold Box,,Boxes,BX2400,8x11,158.00,,,,,,4,,,,Y
EYR4WZRDEB3GWSBCBMQZ6GI7,White Gold Notebooks,Gold White Notebook A4 8.5x11 NB1155,Notebooks,NB1155,A4,45.00,,,,,,3,,,,Y
RT7YZJXTAR2XALOPOZYLRWV6,White Gold Notebooks,,Notebooks,NB1004,A5,35.00,,,,,,3,,,,Y
